split,cluster,baseline,n_test,similarity_mean,similarity_std,ci95_lo,ci95_hi
rand4,2,centroid_determin,40,0.7415625,0.056300035616477784,0.7239049479166666,0.7586471354166666
rand4,2,empirical_sample,40,0.7105729166666667,0.047544723782441005,0.6942695312499999,0.7239583333333333
rand4,2,train_user_copy,40,0.71390625,0.053888282029622786,0.6960416666666667,0.7303151041666666
rand5,2,global_mean,40,0.7323958333333334,0.05290384933353675,0.7160403645833333,0.7488020833333333
rand5,2,cluster_majority,40,0.7851041666666666,0.029728772480451398,0.7758854166666668,0.7944270833333333
rand5,2,cluster_mean,40,0.7931250000000001,0.03868273732127377,0.7813007812499999,0.8048450520833333
rand5,2,centroid_determin,40,0.7323958333333334,0.05290384933353675,0.7160403645833333,0.7488020833333333
rand5,2,empirical_sample,40,0.724375,0.03112544622616322,0.71484375,0.7339075520833332
rand5,2,train_user_copy,40,0.7282291666666667,0.03759522054249568,0.7163541666666667,0.7400026041666666
rand6,2,global_mean,40,0.7318749999999999,0.05425513608559716,0.7150494791666667,0.7489062499999999
rand6,2,cluster_majority,40,0.7849999999999999,0.031087075288614728,0.7751041666666667,0.7947916666666666
rand6,2,cluster_mean,40,0.7991666666666667,0.04021103186108674,0.7861979166666666,0.8118242187499999
rand6,2,centroid_determin,40,0.7318749999999999,0.05425513608559716,0.7150494791666667,0.7489062499999999
rand6,2,empirical_sample,40,0.7261458333333334,0.029281581656487674,0.7169257812500001,0.735
rand6,2,train_user_copy,40,0.7261458333333334,0.04985645627838874,0.7111979166666667,0.7411471354166667
rand7,2,global_mean,40,0.72109375,0.05010013302370619,0.7046341145833334,0.73546875
rand7,2,cluster_majority,40,0.7782812499999999,0.04534753793811315,0.76375,0.7919283854166665
rand7,2,cluster_mean,40,0.7868229166666667,0.05336219006930896,0.7702591145833333,0.8028124999999999
rand7,2,centroid_determin,40,0.72109375,0.05010013302370619,0.7046341145833334,0.73546875
rand7,2,empirical_sample,40,0.7222916666666667,0.035444841734102235,0.7111966145833333,0.73297265625
rand7,2,train_user_copy,40,0.71484375,0.04991135262302278,0.6993229166666668,0.7303138020833333
rand8,2,global_mean,40,0.7228125,0.05378461014262765,0.7060416666666667,0.7390625
rand8,2,cluster_majority,40,0.7725000000000001,0.05389193147195393,0.7549479166666666,0.78828125
rand8,2,cluster_mean,40,0.7839583333333333,0.05689865198071236,0.7654166666666666,0.8005742187499999
rand8,2,centroid_determin,40,0.7228125,0.05378461014262765,0.7060416666666667,0.7390625
rand8,2,empirical_sample,40,0.7155208333333334,0.0416821585783414,0.70234375,0.7277083333333334
rand8,2,train_user_copy,40,0.70546875,0.05400152610851485,0.6884895833333333,0.7215624999999999
rand9,2,global_mean,40,0.72765625,0.06308577490734121,0.7086458333333334,0.7469791666666666
rand9,2,cluster_majority,40,0.7784895833333334,0.039331400850744484,0.7658307291666667,0.7908854166666666
rand9,2,cluster_mean,40,0.7932812499999999,0.04922244254226306,0.7777083333333333,0.80859375
rand9,2,centroid_determin,40,0.72765625,0.06308577490734121,0.7086458333333334,0.7469791666666666
rand9,2,empirical_sample,40,0.7084374999999999,0.033508491616553955,0.6978111979166667,0.7184375
rand9,2,train_user_copy,40,0.7180208333333333,0.058015409680675936,0.7003125000000001,0.7358333333333333
rand10,2,global_mean,40,0.7381249999999999,0.05313153554570434,0.7219244791666667,0.7543763020833333
rand10,2,cluster_majority,40,0.7796875,0.03735722240708243,0.7678645833333333,0.7907291666666667
rand10,2,cluster_mean,40,0.7954166666666668,0.047207616205203334,0.7808333333333334,0.8096367187500001
rand10,2,centroid_determin,40,0.7381249999999999,0.05313153554570434,0.7219244791666667,0.7543763020833333
rand10,2,empirical_sample,40,0.7212500000000001,0.031763831195594505,0.7111458333333334,0.7310416666666667
rand10,2,train_user_copy,40,0.7341666666666666,0.04643029796850807,0.7202083333333333,0.7486471354166666
rand11,2,global_mean,40,0.7366666666666667,0.054043931461152765,0.7199986979166666,0.7533346354166667
rand11,2,cluster_majority,40,0.7861458333333333,0.032899355943966105,0.7755729166666667,0.7963541666666666
rand11,2,cluster_mean,40,0.7995833333333333,0.04557979114817345,0.7852591145833333,0.8139583333333335
rand11,2,centroid_determin,40,0.7366666666666667,0.054043931461152765,0.7199986979166666,0.7533346354166667
rand11,2,empirical_sample,40,0.72359375,0.03456823057525749,0.7126028645833332,0.7344283854166667
rand11,2,train_user_copy,40,0.7292708333333333,0.03661558349748248,0.7177083333333334,0.7406770833333334
rand12,2,global_mean,40,0.7409375,0.06883131239466687,0.7185416666666666,0.7613020833333334
rand12,2,cluster_majority,40,0.7725,0.05192308681544698,0.755625,0.7878645833333333
rand12,2,cluster_mean,40,0.7894791666666666,0.05906892969117615,0.7702070312499999,0.8065104166666666
rand12,2,centroid_determin,40,0.7409375,0.06883131239466687,0.7185416666666666,0.7613020833333334
rand12,2,empirical_sample,40,0.7072916666666667,0.03942952573896876,0.6944257812499999,0.7189596354166666
rand12,2,train_user_copy,40,0.7096354166666666,0.06253243516007202,0.6904166666666667,0.7290104166666665
rand13,2,global_mean,40,0.72453125,0.056335751573773685,0.7066640625,0.7414075520833333
rand13,2,cluster_majority,40,0.77546875,0.04406751719859665,0.7618750000000001,0.7885950520833334
rand13,2,cluster_mean,40,0.7802604166666667,0.049810812872237445,0.7644270833333333,0.7953138020833332
rand13,2,centroid_determin,40,0.72453125,0.056335751573773685,0.7066640625,0.7414075520833333
rand13,2,empirical_sample,40,0.7165104166666667,0.03578056767908385,0.7052083333333334,0.7269791666666666
rand13,2,train_user_copy,40,0.7229166666666667,0.04796419744049838,0.7077591145833333,0.7374479166666668
rand14,2,global_mean,40,0.7384375,0.04807932085366847,0.7229166666666667,0.7529166666666667
rand14,2,cluster_majority,40,0.7878124999999999,0.03958209976148028,0.7755716145833333,0.7997929687499999
rand14,2,cluster_mean,40,0.7982291666666667,0.04702418390070984,0.7828632812499999,0.8125026041666666
rand14,2,centroid_determin,40,0.7384375,0.04807932085366847,0.7229166666666667,0.7529166666666667
rand14,2,empirical_sample,40,0.72046875,0.03700450276420951,0.7086979166666667,0.7318229166666667
rand14,2,train_user_copy,40,0.724375,0.043980543362314696,0.7101549479166667,0.73734375
rand15,2,global_mean,40,0.74046875,0.05298569869779066,0.7238541666666667,0.7566145833333333
rand15,2,cluster_majority,40,0.7765104166666668,0.04102100659138966,0.7641145833333334,0.7888020833333333
rand15,2,cluster_mean,40,0.79859375,0.04883270117444923,0.7838515625,0.8134388020833333
rand15,2,centroid_determin,40,0.74046875,0.05298569869779066,0.7238541666666667,0.7566145833333333
rand15,2,empirical_sample,40,0.7214583333333333,0.035441780311754476,0.7102604166666667,0.7321354166666667
rand15,2,train_user_copy,40,0.7075520833333333,0.04635050898490461,0.69296875,0.7217708333333333
rand16,2,global_mean,40,0.7313020833333332,0.05149350919014237,0.7156770833333334,0.74734375
rand16,2,cluster_majority,40,0.7674479166666667,0.04403598862601853,0.75364453125,0.7808346354166666
rand16,2,cluster_mean,40,0.7897395833333334,0.05276715159383144,0.7730208333333334,0.8058333333333334
rand16,2,centroid_determin,40,0.7313020833333332,0.05149350919014237,0.7156770833333334,0.74734375
rand16,2,empirical_sample,40,0.7199479166666667,0.03865660648358039,0.7074999999999999,0.7318749999999999
rand16,2,train_user_copy,40,0.70921875,0.05261785609830511,0.6929153645833332,0.72510546875
rand17,2,global_mean,40,0.7434895833333333,0.047242052489678096,0.7288020833333333,0.7577083333333332
rand17,2,cluster_majority,40,0.7721354166666666,0.04147269302195187,0.75926953125,0.7847395833333334
rand17,2,cluster_mean,40,0.7922395833333333,0.04978684491123411,0.7764570312499999,0.8067187499999999
rand17,2,centroid_determin,40,0.7434895833333333,0.047242052489678096,0.7288020833333333,0.7577083333333332
rand17,2,empirical_sample,40,0.71484375,0.04364866115540914,0.7008854166666667,0.7278645833333333
rand17,2,train_user_copy,40,0.7105729166666667,0.046361510420148085,0.69609375,0.7253645833333333
rand18,2,global_mean,40,0.72203125,0.05040609285640587,0.7064049479166666,0.7373450520833332
rand18,2,cluster_majority,40,0.7790104166666667,0.041901389642744015,0.76583203125,0.7919270833333334
rand18,2,cluster_mean,40,0.7841145833333334,0.0495195832737329,0.7683320312499999,0.7992200520833332
rand18,2,centroid_determin,40,0.72203125,0.05040609285640587,0.7064049479166666,0.7373450520833332
rand18,2,empirical_sample,40,0.70921875,0.03937965002304489,0.696875,0.7211979166666668
rand18,2,train_user_copy,40,0.7232291666666667,0.05227163876089977,0.7072916666666667,0.7388541666666667
rand19,2,global_mean,40,0.7421354166666667,0.04438646052124642,0.7279166666666667,0.7553658854166666
rand19,2,cluster_majority,40,0.7724479166666667,0.029964850285028405,0.7631770833333332,0.78171875
rand19,2,cluster_mean,40,0.7965104166666667,0.0365575658470271,0.7845833333333333,0.8073958333333333
rand19,2,centroid_determin,40,0.7421354166666667,0.04438646052124642,0.7279166666666667,0.7553658854166666
rand19,2,empirical_sample,40,0.7185416666666666,0.03102278508523121,0.7088541666666667,0.7279687499999999
rand19,2,train_user_copy,40,0.7177083333333334,0.04921475402649991,0.7023424479166667,0.7329700520833333
paper,3,global_mean,40,0.7264583333333332,0.059745190996616813,0.70801953125,0.7450559895833333
paper,3,cluster_majority,40,0.7648958333333333,0.040722505849209334,0.7517708333333333,0.7772408854166666
paper,3,cluster_mean,40,0.7790625,0.05239065580780815,0.7622382812499998,0.7949492187500001
paper,3,centroid_determin,40,0.7264583333333332,0.059745190996616813,0.70801953125,0.7450559895833333
paper,3,empirical_sample,40,0.6944270833333334,0.03710260354886389,0.6828645833333333,0.70573046875
paper,3,train_user_copy,40,0.7038541666666667,0.04254172277991728,0.6906770833333333,0.71698046875
rand0,3,global_mean,40,0.7506770833333334,0.05004639232300976,0.7352083333333334,0.7660416666666666
rand0,3,cluster_majority,40,0.7680729166666667,0.03894604167725378,0.7559361979166666,0.77953125
rand0,3,cluster_mean,40,0.7931770833333334,0.041523157810414796,0.7806770833333333,0.8057812499999999
rand0,3,centroid_determin,40,0.7506770833333334,0.05004639232300976,0.7352083333333334,0.7660416666666666
rand0,3,empirical_sample,40,0.7063020833333333,0.03634353205246582,0.6950520833333333,0.7172395833333333
rand0,3,train_user_copy,40,0.7071875000000001,0.04895600615036366,0.6911458333333333,0.7213541666666666
rand1,3,global_mean,40,0.7373958333333333,0.059739288178579195,0.7188007812499999,0.7556770833333333
rand1,3,cluster_majority,40,0.7620833333333333,0.03892043611294999,0.74926953125,0.7742200520833332
rand1,3,cluster_mean,40,0.7811458333333334,0.04887836998185736,0.7653645833333333,0.7963020833333333
rand1,3,centroid_determin,40,0.7373958333333333,0.059739288178579195,0.7188007812499999,0.7556770833333333
rand1,3,empirical_sample,40,0.6972395833333334,0.034805971048941044,0.6861979166666667,0.7077096354166666
rand1,3,train_user_copy,40,0.7136458333333333,0.044463307086667916,0.6996861979166665,0.7269283854166666
rand2,3,global_mean,40,0.7388020833333333,0.04615579628152833,0.7247395833333334,0.7531770833333333
rand2,3,cluster_majority,40,0.74390625,0.04044937331053817,0.7308854166666666,0.7559375
rand2,3,cluster_mean,40,0.78203125,0.04045017806366178,0.7688020833333334,0.79421875
rand2,3,centroid_determin,40,0.7388020833333333,0.04615579628152833,0.7247395833333334,0.7531770833333333
rand2,3,empirical_sample,40,0.7000520833333334,0.030804066557729933,0.69051953125,0.709375
rand2,3,train_user_copy,40,0.6938541666666667,0.05255401900135179,0.6770299479166666,0.7096875
rand3,3,global_mean,40,0.7388541666666667,0.061487546023338925,0.7198424479166666,0.7579166666666666
rand3,3,cluster_majority,40,0.7579166666666666,0.03810051581744735,0.7459375,0.7691692708333333
rand3,3,cluster_mean,40,0.7723958333333333,0.04874899838714638,0.7569791666666668,0.7871874999999999
rand3,3,centroid_determin,40,0.7388541666666667,0.061487546023338925,0.7198424479166666,0.7579166666666666
rand3,3,empirical_sample,40,0.6973958333333334,0.03474782042525192,0.6859375,0.7078125
rand3,3,train_user_copy,40,0.6928645833333333,0.03571226975337048,0.6818216145833333,0.7034908854166666
rand4,3,global_mean,40,0.7385416666666667,0.06453459182226742,0.7185416666666666,0.75901171875
rand4,3,cluster_majority,40,0.7526041666666666,0.045839843287678116,0.7378125000000001,0.7666145833333333
rand4,3,cluster_mean,40,0.7658333333333334,0.051338000328974426,0.7494778645833332,0.7819804687499999
rand4,3,centroid_determin,40,0.7385416666666667,0.06453459182226742,0.7185416666666666,0.75901171875
rand4,3,empirical_sample,40,0.7027083333333334,0.03585876035844581,0.6913007812499999,0.7136979166666666
rand4,3,train_user_copy,40,0.6978125,0.04631130977627866,0.6836445312499999,0.7123450520833332
rand5,3,global_mean,40,0.7409375,0.06619551939666646,0.7184895833333333,0.76088671875
rand5,3,cluster_majority,40,0.7573958333333334,0.056400166069249205,0.7384375000000001,0.7736992187499999
rand5,3,cluster_mean,40,0.775625,0.06566995814508927,0.7534375000000001,0.7951041666666667
rand5,3,centroid_determin,40,0.7409375,0.06619551939666646,0.7184895833333333,0.76088671875
rand5,3,empirical_sample,40,0.7009895833333333,0.051319371029679865,0.68317578125,0.7158346354166666
rand5,3,train_user_copy,40,0.7030729166666667,0.057073424284412894,0.6846875,0.7203125
rand6,3,global_mean,40,0.7354166666666666,0.062348775382253224,0.71614453125,0.7546354166666667
rand6,3,cluster_majority,40,0.7611458333333333,0.04617897605903699,0.7459361979166665,0.7742721354166665
rand6,3,cluster_mean,40,0.7770833333333333,0.05423673352893673,0.7596341145833332,0.79296875
rand6,3,centroid_determin,40,0.7354166666666666,0.062348775382253224,0.71614453125,0.7546354166666667
rand6,3,empirical_sample,40,0.7045833333333335,0.03961676220013723,0.6916666666666667,0.7164609375
rand6,3,train_user_copy,40,0.7126041666666667,0.045543472631163685,0.6982799479166666,0.7271875
rand7,3,global_mean,40,0.7263541666666666,0.05187782371832882,0.7103645833333333,0.7422395833333333
rand7,3,cluster_majority,40,0.7625,0.033990909732521786,0.7525000000000001,0.7731263020833333
rand7,3,cluster_mean,40,0.7727083333333333,0.04010565473429734,0.7605208333333333,0.7849999999999999
rand7,3,centroid_determin,40,0.7263541666666666,0.05187782371832882,0.7103645833333333,0.7422395833333333
rand7,3,empirical_sample,40,0.7,0.029777823123928987,0.6904674479166666,0.7089596354166666
rand7,3,train_user_copy,40,0.69921875,0.040140507074023404,0.6868216145833332,0.7114075520833332
rand8,3,global_mean,40,0.7554166666666667,0.05736132129366927,0.7376536458333334,0.7731770833333333
rand8,3,cluster_majority,40,0.7689583333333333,0.033704959658120884,0.7588541666666667,0.7791145833333333
rand8,3,cluster_mean,40,0.7932291666666667,0.04366497193753313,0.7797916666666668,0.8061458333333332
rand8,3,centroid_determin,40,0.7554166666666667,0.05736132129366927,0.7376536458333334,0.7731770833333333
rand8,3,empirical_sample,40,0.7097916666666666,0.028834417127993263,0.7009375,0.7186979166666667
rand8,3,train_user_copy,40,0.7112499999999999,0.05015124693808165,0.6954687500000001,0.7267187500000001
rand9,3,global_mean,40,0.74296875,0.05716024225168078,0.7248958333333333,0.7609895833333333
rand9,3,cluster_majority,40,0.7547395833333332,0.048365173375681414,0.7391666666666667,0.7693749999999999
rand9,3,cluster_mean,40,0.7781770833333332,0.05402422677829879,0.7611458333333333,0.7948450520833332
rand9,3,centroid_determin,40,0.74296875,0.05716024225168078,0.7248958333333333,0.7609895833333333
rand9,3,empirical_sample,40,0.7040625,0.041271432773704916,0.6910403645833333,0.7167721354166666
rand9,3,train_user_copy,40,0.6986458333333333,0.05575700239406905,0.6813541666666667,0.7159388020833334
rand10,3,global_mean,40,0.7443229166666667,0.05363114179895597,0.7275,0.761875
rand10,3,cluster_majority,40,0.7596354166666666,0.034104642317493467,0.7489583333333333,0.77015625
rand10,3,cluster_mean,40,0.7817187499999999,0.03625684651580765,0.77,0.7933346354166666
rand10,3,centroid_determin,40,0.7443229166666667,0.05363114179895597,0.7275,0.761875
rand10,3,empirical_sample,40,0.7003645833333334,0.028953414975012488,0.6909375000000001,0.7093763020833332
rand10,3,train_user_copy,40,0.69265625,0.0571323305152535,0.6743736979166667,0.7097408854166666
rand11,3,global_mean,40,0.7424479166666667,0.06580116483977189,0.7216653645833333,0.7628138020833334
rand11,3,cluster_majority,40,0.7500520833333333,0.038882188007760485,0.7373945312499999,0.7615624999999999
rand11,3,cluster_mean,40,0.7803645833333335,0.05657868380350943,0.76171875,0.7973958333333334
rand11,3,centroid_determin,40,0.7424479166666667,0.06580116483977189,0.7216653645833333,0.7628138020833334
rand11,3,empirical_sample,40,0.6834374999999999,0.04156746002149866,0.6697890625,0.6957291666666666
rand11,3,train_user_copy,40,0.6902083333333333,0.057624412506043526,0.6715625,0.7067213541666667
rand12,3,global_mean,40,0.7410416666666666,0.06064826300526303,0.72203125,0.7592708333333332
rand12,3,cluster_majority,40,0.76875,0.03885570260592388,0.7565104166666667,0.7805208333333333
rand12,3,cluster_mean,40,0.7858333333333334,0.05147182684083919,0.7693229166666666,0.8013033854166665
rand12,3,centroid_determin,40,0.7410416666666666,0.06064826300526303,0.72203125,0.7592708333333332
rand12,3,empirical_sample,40,0.7005729166666667,0.031093313788118318,0.6907291666666667,0.70984375
rand12,3,train_user_copy,40,0.70828125,0.052837226090489464,0.6914570312499999,0.7244270833333333
rand13,3,global_mean,40,0.74546875,0.0528072349035596,0.72875,0.7623958333333334
rand13,3,cluster_majority,40,0.76328125,0.03583904841779502,0.7521354166666667,0.7743749999999999
rand13,3,cluster_mean,40,0.7790104166666667,0.04390940083593528,0.7651041666666667,0.7930208333333333
rand13,3,centroid_determin,40,0.74546875,0.0528072349035596,0.72875,0.7623958333333334
rand13,3,empirical_sample,40,0.7043229166666667,0.0354821315922027,0.6933854166666666,0.7152604166666666
rand13,3,train_user_copy,40,0.704375,0.048227704261485774,0.6890091145833334,0.7196354166666665
rand14,3,global_mean,40,0.7477083333333334,0.05463499463612025,0.7304166666666667,0.7643229166666666
rand14,3,cluster_majority,40,0.7537499999999999,0.04022560078275194,0.7407799479166667,0.7663020833333334
rand14,3,cluster_mean,40,0.7771874999999999,0.04226895428713346,0.7640611979166666,0.7896888020833333
rand14,3,centroid_determin,40,0.7477083333333334,0.05463499463612025,0.7304166666666667,0.7643229166666666
rand14,3,empirical_sample,40,0.6984374999999999,0.02749585669544899,0.6896875,0.7068229166666666
rand14,3,train_user_copy,40,0.6836979166666666,0.060464936715824084,0.6643710937499999,0.7018776041666667
rand15,3,global_mean,40,0.73796875,0.04996198098825578,0.7219791666666666,0.7535416666666667
rand15,3,cluster_majority,40,0.7561979166666667,0.036705967042063546,0.7445820312499999,0.7672408854166667
rand15,3,cluster_mean,40,0.7766145833333333,0.044812222754062554,0.7623945312499999,0.7904166666666667
rand15,3,centroid_determin,40,0.73796875,0.04996198098825578,0.7219791666666666,0.7535416666666667
rand15,3,empirical_sample,40,0.7101041666666668,0.02590610549818968,0.7018216145833333,0.7181770833333333
rand15,3,train_user_copy,40,0.7043229166666667,0.04634980667697607,0.689375,0.7179166666666665
rand16,3,global_mean,40,0.7452083333333333,0.04349678707802579,0.7316145833333334,0.7585416666666667
rand16,3,cluster_majority,40,0.7690625,0.03135935726692186,0.7591666666666667,0.7789596354166667
rand16,3,cluster_mean,40,0.7861458333333333,0.03625703356093667,0.7746861979166666,0.7972408854166666
rand16,3,centroid_determin,40,0.7452083333333333,0.04349678707802579,0.7316145833333334,0.7585416666666667
rand16,3,empirical_sample,40,0.7110416666666667,0.024461207951457432,0.7035924479166666,0.71869921875
rand16,3,train_user_copy,40,0.7027604166666667,0.04868136973780227,0.6873958333333333,0.7177604166666667
rand17,3,global_mean,40,0.7228645833333334,0.053636199579966,0.7064583333333333,0.73953125
rand17,3,cluster_majority,40,0.74703125,0.04026250533607541,0.73411328125,0.7590625
rand17,3,cluster_mean,40,0.7658854166666667,0.048451918776862925,0.7502604166666667,0.7801041666666666
rand17,3,centroid_determin,40,0.7228645833333334,0.053636199579966,0.7064583333333333,0.73953125
rand17,3,empirical_sample,40,0.6902083333333333,0.04041398186959009,0.6773958333333333,0.7025520833333333
rand17,3,train_user_copy,40,0.6823958333333333,0.03763560550972089,0.6711458333333333,0.6941145833333333
rand18,3,global_mean,40,0.7378645833333334,0.04678669344118819,0.7232291666666667,0.7524479166666667
rand18,3,cluster_majority,40,0.76015625,0.03973432686948192,0.7474479166666667,0.77213671875
rand18,3,cluster_mean,40,0.7756770833333333,0.03990110251322428,0.7628125,0.7877604166666667
rand18,3,centroid_determin,40,0.7378645833333334,0.04678669344118819,0.7232291666666667,0.7524479166666667
rand18,3,empirical_sample,40,0.7003645833333334,0.03842292378318718,0.68828125,0.7118749999999999
rand18,3,train_user_copy,40,0.6894791666666666,0.04579058138689659,0.6749986979166667,0.7036979166666667
rand19,3,global_mean,40,0.7579166666666667,0.05519496693540091,0.7407291666666667,0.7745846354166667
rand19,3,cluster_majority,40,0.7682291666666667,0.033919808157132414,0.75734375,0.77828125
rand19,3,cluster_mean,40,0.7910416666666666,0.04041666666666667,0.7782799479166665,0.8033854166666666
rand19,3,centroid_determin,40,0.7579166666666667,0.05519496693540091,0.7407291666666667,0.7745846354166667
rand19,3,empirical_sample,40,0.70859375,0.029577418349397526,0.6989583333333333,0.7173958333333333
rand19,3,train_user_copy,40,0.7235937499999999,0.039589877474393624,0.71130078125,0.73609375
