model,cluster,user_id,answer_similarity_delta,mae_35_delta,trait_similarity_delta,facet_similarity_delta
gpt4_mini,cluster_2,523,0.041666666666667074,-0.6628664083508156,0.044788270841323974,0.0002687296238720327
gpt4_mini,cluster_2,526,0.004166666666666985,0.7507371972898156,-0.06640407514018809,0.0023087452216500326
gpt4_mini,cluster_2,537,0.058333333333333015,-11.727415240004902,0.10739851317785198,0.118920092270415
gpt4_mini,cluster_2,538,0.00833333333333297,0.19296285630305476,-0.034546775563360055,0.003506562603691088
gpt4_mini,cluster_2,545,0.04375000000000007,-2.4381181005190875,-0.042926920663656,0.035599197949998995
gpt4_mini,cluster_2,546,0.07291666666666607,2.258084024645271,-0.05103595217697299,-0.017838321591366002
gpt4_mini,cluster_2,548,0.02291666666666603,0.5098541123842324,-0.08985571884868704,0.00902765516363202
gpt4_mini,cluster_3,346,-0.014583333333333948,2.645364106072609,0.002592279902514094,-0.031294627887933024
gpt4_mini,cluster_3,347,0.0,2.4983349488681412,0.016566547473200965,-0.031908332315662036
gpt4_mini,cluster_3,359,0.012499999999999956,0.8237574798739047,-0.03337528617471608,-0.004047956236076011
gpt4_mini,cluster_3,360,0.035416666666666985,0.8363265021771298,-0.05889487921526304,5.8670677143934924e-05
gpt4_mini,cluster_3,365,0.04583333333333395,-0.45374779764766515,-0.03943408552693306,0.011866071893711028
gpt4_mini,cluster_3,375,-0.002083333333332993,0.537798233844164,-0.025190656702338998,-0.0020758699444590745
gpt4_mini,cluster_3,397,0.02916666666666612,-1.731503284936636,0.02242395746715098,0.016463545413069047
gpt4_mini,cluster_3,399,0.006249999999999978,-0.3843047772902146,-0.010838773721561057,0.006290018021980037
gpt4_mini,cluster_3,405,0.00833333333333397,2.1191745020974437,-0.09618564302260002,-0.008692762020703015
gpt4_mini,cluster_3,417,0.018750000000000044,0.6446863192538004,0.0031339215484220695,-0.008043660649365014
gpt4_mini,cluster_3,420,0.020833333333333037,-0.286853345972208,-0.03632984986839605,0.009401597347741042
gpt4_mini,cluster_3,427,0.006250000000000089,0.5563462758023476,-0.021457319764684013,-0.0029144865902469563
gpt4_mini,cluster_3,440,0.006249999999999978,4.984078160165916,-0.05655653705231001,-0.048721489026549936
gpt4_mini,cluster_3,441,0.002083333333332993,3.867820130385354,-0.04091865208231604,-0.038304792840776036
gpt4_mini,cluster_3,456,0.027083333333334014,0.18337807955987984,-0.04837909619048597,0.005923771770215969
gpt4_mini,cluster_3,457,0.010416666666665964,1.0228831936373766,0.013679314955193922,-0.014213523084968926
gpt4_mini,cluster_3,459,0.016666666666666052,2.4750034880252088,-0.05883536479177398,-0.01906914656166503
gpt4_mini,cluster_3,460,0.010416666666665964,1.4815443337033152,-0.05702353180335806,-0.007780761925978985
gpt4_mini,cluster_3,462,-0.010416666666666963,-0.5028355102986168,0.026202726509017005,0.0014992932019810556
gpt4_mini,cluster_3,464,-0.029166666666667007,6.413364594132236,-0.04976550059936102,-0.06652833683164894
gpt4_mini,cluster_3,470,-0.020833333333334036,1.329605101391138,0.059238409074181986,-0.025385127695260024
gpt4_mini,cluster_3,471,-0.008333333333334081,3.1567945882708948,-0.07950382236113795,-0.02357863313630404
gpt4_mini,cluster_3,476,0.03333333333333299,2.7821001346444696,-0.08036673768332503,-0.019063378623631055
gpt4_mini,cluster_3,479,-0.008333333333333082,-0.6038803620409894,0.005798687592684981,0.0060788229583639275
gpt4_mini,cluster_3,495,-0.01458333333333306,0.2064905845224274,-0.012021824772834089,-0.00040541935728899414
gpt4_mini,cluster_3,498,-0.006249999999999978,3.033893056099373,0.011745000258618021,-0.03735291903092908
gpt4_mini,cluster_3,505,-0.03125,-4.544690322373306,0.09816211683494203,0.03666103428853196
gpt4_mini,cluster_3,520,0.029166666666666008,1.691754561123787,-0.06656203373428404,-0.008643464257396927
gpt4_mini,cluster_3,521,0.01666666666666705,3.007392571648598,-0.05974154691771805,-0.025129322182947056
gpt4_mini,cluster_3,534,0.0,0.8182433041418662,-0.04024329874950194,-0.002838955423405065
gpt4_mini,cluster_3,541,0.0,2.8132834876976673,-0.012623740786403936,-0.030717683892071967
gpt4_mini,cluster_3,551,-0.006249999999999978,3.271841535954863,-0.039855175510769,-0.031528955334344966
gpt4_mini,cluster_3,554,0.010416666666667074,-1.0199838471035179,0.05862012128133698,0.0021297913359850096
gpt4_mini,cluster_3,561,-0.012499999999999956,1.9743402689149683,-0.028874265896197016,-0.01822159215464203
gpt4_mini,cluster_3,566,0.010416666666667074,0.16555487556561488,-0.03168218889123697,0.0033488912669409343
gpt4_mini,cluster_3,571,0.010416666666666075,0.1073233894404666,-0.02108150269026099,0.0022614775715709134
gpt4_mini,cluster_3,574,0.002083333333333104,-1.0595607135929122,0.05825275949930997,0.0026527484086990016
gpt4_mini,cluster_3,577,0.002083333333333992,-1.2539828439985286,0.000962961457556033,0.014469306270390003
gpt4_mini,cluster_3,587,-0.002083333333332993,1.775429521327336,-0.018518239529314973,-0.01762697116060008
gpt4_mini,cluster_3,590,-0.01666666666666694,1.7601307368483887,-0.024528644460368065,-0.016446751186503072
gpt4_nano,cluster_0,529,-0.002083333333332993,-0.8575596864570372,0.006695367908654992,0.00888896835722297
gpt4_nano,cluster_0,540,-0.004166666666666874,-1.159507083410059,0.02205098500371494,0.009852418472497959
gpt4_nano,cluster_0,542,-0.002083333333333104,-0.2149801560267015,0.004170061112680923,0.0018130916348639836
gpt4_nano,cluster_0,547,0.006249999999999978,1.3008297208871689,-0.016638277236525,-0.012403300537595974
gpt4_nano,cluster_0,570,0.006249999999999978,1.3714148553694372,0.00032366366809810643,-0.016053783923993037
gpt4_nano,cluster_0,579,0.0,-1.1162864303289233,0.005302560793677968,0.012139581554891032
gpt4_nano,cluster_0,584,0.004166666666666985,-0.41581869884854683,0.0067314885485380005,0.003729303395142991
gpt4_nano,cluster_0,592,-0.002083333333333992,-0.917191362185811,0.017241365961890964,0.007827004898519951
gpt4_nano,cluster_0,594,0.014583333333333948,0.23751303791544487,-0.002740928272755072,-0.002314164063554003
gpt4_nano,cluster_0,610,-0.00833333333333297,1.2487600530573673,-0.040617920118421025,-0.00779921393260008
gpt4_nano,cluster_0,615,0.010416666666666963,0.15234159977499573,0.004601884027616077,-0.0025442993353109733
gpt4_nano,cluster_0,616,-0.00833333333333297,2.7621904826669486,-0.0040713984527849245,-0.03154698922231702
gpt4_nano,cluster_0,628,0.018750000000000044,-2.9023435292567292,0.048172129622847004,0.025831986237521032
gpt4_nano,cluster_0,635,0.014583333333333948,-4.2392152321606105,0.07061851329351898,0.037687758826288054
gpt4_nano,cluster_0,640,-0.004166666666665986,0.3240325741835939,-0.017930551295182062,-0.0007919548162780288
gpt4_nano,cluster_0,641,0.012499999999999956,-1.016820028681284,0.017224607337008035,0.008992132445112988
gpt4_nano,cluster_0,649,-0.012499999999999956,3.180453327612785,-0.04418075606772398,-0.029741829477528015
gpt4_nano,cluster_0,657,-0.006249999999999978,-2.621196992024995,0.04619982006121204,0.022880661563422944
gpt4_nano,cluster_0,664,-0.025000000000000022,1.3761773379943563,-0.014056854975577071,-0.013712593114004079
gpt4_nano,cluster_0,686,-0.010416666666665964,0.5094810208234968,0.018752884178956042,-0.00906942593943405
gpt4_nano,cluster_0,714,-0.004166666666666985,0.38596291543528594,-0.007994686733687084,-0.003170452891130049
gpt4_nano,cluster_0,718,-0.006249999999999978,0.8227528948583434,-0.01121003769877904,-0.007730444156884064
gpt4_nano,cluster_0,720,0.018749999999999933,1.8413844480511994,-0.03253185797137492,-0.016060842232034078
gpt4_nano,cluster_0,731,0.018749999999999933,-2.0283786364890304,-0.02946199434795993,0.028574749817031897
gpt4_nano,cluster_0,744,0.006249999999999978,3.421992215901369,-0.05638311701417498,-0.030526056349820085
gpt4_nano,cluster_0,752,0.0,0.0,0.0,0.0
gpt4_nano,cluster_0,754,-0.008333333333333082,-0.20154575013364706,0.008366225722685972,0.0009569961311109987
gpt4_nano,cluster_0,759,0.004166666666666985,1.3425940150213655,-0.020454978677725055,-0.012254433728961955
gpt4_nano,cluster_0,765,-0.006249999999999978,-0.44775406843204024,0.005441843308945038,0.0043168235802160115
gpt4_nano,cluster_0,777,0.004166666666666985,0.35811267675543945,-0.002398544395474045,-0.00377822382956694
gpt4_nano,cluster_0,787,-0.010416666666666963,1.3506800653231608,0.013342157951513944,-0.017981627087355956
gpt4_nano,cluster_0,796,0.010416666666665964,-0.05358446749267287,0.013597847770312033,-0.0016411558409710203
gpt4_nano,cluster_0,804,-0.004166666666666985,0.2860704940994374,0.0075518393444190535,-0.004596128988562986
gpt4_nano,cluster_0,805,-0.010416666666666075,-1.3712062076725147,-0.009540917958914985,0.017587558749331933
gpt4_nano,cluster_0,817,0.012500000000000067,1.061233954575144,-0.025639165476219028,-0.008107868557340026
gpt4_nano,cluster_0,824,-0.016666666666666052,-0.3624720477069019,0.028571704923481933,-0.0005331102640000474
gpt4_nano,cluster_0,828,0.0,-0.4847791462033122,0.017661042622343026,0.0027122496019820197
gpt4_nano,cluster_0,839,0.006250000000000089,0.9568515394901738,-0.00543397263990697,-0.010257605854066987
gpt4_nano,cluster_0,865,-0.004166666666666985,-1.4985142067109543,0.019203920574536015,0.014282012315871007
gpt4_nano,cluster_0,867,-0.006250000000000089,-2.01498923304975,0.025560784361974065,0.019248076991919105
gpt4_nano,cluster_1,458,0.01666666666666694,-1.1230279853105714,0.04292655945485502,0.005947566586146924
gpt4_nano,cluster_1,484,0.008333333333334081,-0.9480637651014021,0.023483088877855995,0.00714689577987393
gpt4_nano,cluster_1,522,0.00833333333333397,1.005228982108683,-0.007829033200906,-0.010422832591116982
gpt4_nano,cluster_1,527,-0.018750000000000044,-1.2707140540451327,-0.0004107985562260552,0.014893463723229972
gpt4_nano,cluster_1,528,-0.004166666666666985,-1.6504267313521588,0.05091756964702698,0.010768716924603905
gpt4_nano,cluster_1,533,-0.002083333333333992,-1.1315850000052556,-0.015496277874680997,0.015784537979175006
gpt4_nano,cluster_1,535,0.006249999999999978,-0.9465357302419832,0.041613670053757046,0.00410730517719704
gpt4_nano,cluster_1,552,0.020833333333334036,-0.8587479925897519,0.019593724779172095,0.006753105783685931
gpt4_nano,cluster_1,557,0.010416666666667074,-0.3868827850287744,-0.036252019792549994,0.01055563579076102
gpt4_nano,cluster_1,558,-0.004166666666665986,-0.30843844852268987,0.036482580386019925,-0.002481981498238972
gpt4_nano,cluster_1,559,-0.004166666666666985,-0.9967249785524892,-0.007576265253370074,0.012891168958674037
gpt4_nano,cluster_1,562,0.0,-0.537367269793549,0.033958322074889025,0.000609564468442958
gpt4_nano,cluster_1,563,0.033333333333333104,1.6380268952042165,0.0027497980701619573,-0.019568613455742012
gpt4_nano,cluster_1,565,-0.008333333333333082,-0.34298168132445994,0.019056758022345077,0.000825326611726962
gpt4_nano,cluster_1,576,0.018750000000000044,0.4947783834215116,0.019815481115598055,-0.009074994659184044
gpt4_nano,cluster_1,580,0.004166666666666985,-2.3469866232381094,0.03445273623633005,0.02163938789838904
gpt4_nano,cluster_1,588,0.004166666666666985,-1.6895011956776855,0.012391732183701043,0.017645558585622
gpt4_nano,cluster_1,591,0.018750000000000044,1.8299260771459203,0.02147065292482997,-0.02492757972083992
gpt4_nano,cluster_1,595,-0.00833333333333297,-2.9207906456786823,0.017922895699664987,0.031088741582973922
gpt4_nano,cluster_1,600,0.010416666666666963,1.3267106495770413,-0.00784304171896899,-0.014171117291904012
gpt4_nano,cluster_1,621,0.0,0.7278545651382906,0.02453059878972208,-0.0125800697249
gpt4_nano,cluster_1,623,-0.00833333333333297,0.02062441641739632,-0.034549947519585955,0.005517706395061994
gpt4_nano,cluster_1,625,0.014583333333332948,1.6776679746894665,-0.030263251148578973,-0.014528917846614031
gpt4_nano,cluster_1,627,-0.010416666666667074,0.1941784313981092,-0.030938025928980983,0.002890922621851977
gpt4_nano,cluster_1,634,0.0,-0.5232108986327084,0.022179439840933957,0.0024075538438930177
gpt4_nano,cluster_1,637,0.004166666666666985,2.1333251723876003,-0.03072110013503404,-0.019768610322016045
gpt4_nano,cluster_1,648,-0.006249999999999978,2.2756157848567096,-0.04624509982611691,-0.018841334185642045
gpt4_nano,cluster_1,654,0.012500000000000067,-0.4410472004405044,0.03884823564010498,-0.0013291552682109797
gpt4_nano,cluster_1,665,-0.010416666666666963,-3.5174266463239725,0.03186907794836502,0.035725131215718964
gpt4_nano,cluster_1,670,0.00833333333333297,-0.18740520239511937,0.022836089238761015,-0.0016196208451830785
gpt4_nano,cluster_1,672,0.00833333333333297,-0.284232361665385,0.009467294057223019,0.0017381618765590634
gpt4_nano,cluster_1,681,0.006249999999999978,0.18482082333290606,0.028461493582898068,-0.0068998252026999385
gpt4_nano,cluster_1,687,0.010416666666666963,-1.8271419151185242,0.041624979135086004,0.014379159153869003
gpt4_nano,cluster_1,691,0.020833333333334036,1.6941729638195007,-0.02019561555538596,-0.016399415318662958
gpt4_nano,cluster_1,713,0.0,1.6897286027960803,-0.0075954902407450176,-0.018447585325830018
gpt4_nano,cluster_1,715,0.018750000000000044,0.4641699285008656,0.04453986875939098,-0.012838627292409033
gpt4_nano,cluster_1,723,0.002083333333332993,0.7946100263427418,0.0017423974531710629,-0.009560849882860989
gpt4_nano,cluster_1,734,0.0,0.10537249784984581,-0.002197314049253052,-0.0008631268000389714
gpt4_nano,cluster_1,741,-0.006249999999999978,-0.261803907054853,-0.02469252203972805,0.007169799255595022
gpt4_nano,cluster_1,742,0.018750000000000044,-2.4885127394754747,0.019734757336451025,0.025743522404471975
gpt4_nano,cluster_2,364,0.012499999999999956,1.8425063768864511,-0.031141744767628987,-0.016305616935736955
gpt4_nano,cluster_2,371,0.010416666666666075,1.1615925379173149,-0.018493407924149996,-0.010469678288343998
gpt4_nano,cluster_2,372,0.006249999999999978,-0.8805266566515471,0.034461266909230015,0.004529266509397001
gpt4_nano,cluster_2,379,0.012499999999999956,1.2212189456150746,-0.021242442453043964,-0.010707147290001995
gpt4_nano,cluster_2,380,0.020833333333333037,0.7552451256456294,0.02984685964245304,-0.013785669739608042
gpt4_nano,cluster_2,381,-0.006249999999999978,-1.2616342535617555,0.01138966880255099,0.01282078815779597
gpt4_nano,cluster_2,394,-0.010416666666666963,0.8508242242731754,-0.005650108326515024,-0.008984597895434931
gpt4_nano,cluster_2,398,0.0,-0.41915147752763104,0.03288504495335198,-0.0005907402544030882
gpt4_nano,cluster_2,401,-0.018750000000000044,2.21575292511735,-0.0048051354072849994,-0.025049594891821014
gpt4_nano,cluster_2,408,0.0,-1.234121459011014,0.07125677639422301,0.0025219542894249214
gpt4_nano,cluster_2,410,-0.04166666666666696,-2.650599299210164,0.12888182108479296,0.009443354976653051
gpt4_nano,cluster_2,416,0.01666666666666694,-5.114330601076436,0.05433477651261498,0.05061139426045602
gpt4_nano,cluster_2,418,0.002083333333333992,-0.46784181443125306,0.0008628629113899278,0.005314344016466022
gpt4_nano,cluster_2,424,0.004166666666666985,-0.8138272207679798,0.014441522055421041,0.0070877305663890056
gpt4_nano,cluster_2,434,-0.018749999999999933,0.2736984130680469,-0.029847615107357006,0.001781454365431978
gpt4_nano,cluster_2,444,-0.029166666666666896,0.39507755422163626,0.026200331796134013,-0.008975960098608016
gpt4_nano,cluster_2,446,0.008333333333333082,0.825731134191166,0.045873612825676036,-0.017279132036508993
gpt4_nano,cluster_2,448,0.0,2.3267888118780675,-0.03005901789891996,-0.022136033155424006
gpt4_nano,cluster_2,449,0.0,2.8677630775313467,-0.019591417136558986,-0.030191999715106
gpt4_nano,cluster_2,452,-0.006250000000000089,-2.1371344423686978,0.01537493993641903,0.02237074517156501
gpt4_nano,cluster_2,453,-0.002083333333333104,-0.03632022124497425,0.015750993701301064,-0.002201429702359037
gpt4_nano,cluster_2,463,-0.018750000000000044,-1.9944704399016757,0.04541971503596309,0.01569886929285902
gpt4_nano,cluster_2,465,0.018750000000000044,-0.18513605437568614,-0.005337612212889975,0.0030495226698640243
gpt4_nano,cluster_2,469,-0.004166666666665986,-1.7435923521368792,0.06160099130241803,0.010075078891193967
gpt4_nano,cluster_2,472,0.01458333333333306,0.3623170143531702,-0.014178364221837048,-0.0018639711304810902
gpt4_nano,cluster_2,481,-0.018749999999999933,-0.43560350785337576,0.014680393664997071,0.00263530864745698
gpt4_nano,cluster_2,487,-0.006249999999999978,0.14181264729027276,-0.015996232548077027,0.0010115578729600339
gpt4_nano,cluster_2,497,0.008333333333333082,-0.20435002719117534,-0.0035260473355219757,0.0029717582064839876
gpt4_nano,cluster_2,502,0.018750000000000044,-0.03014550415746342,0.01843751611393707,-0.0027212218038190628
gpt4_nano,cluster_2,507,0.014583333333332948,-1.102290968578398,-0.004556889825812038,0.013619542937715945
gpt4_nano,cluster_2,509,0.027083333333333126,-1.7838968268773385,0.04541238280783,0.013243399178929915
gpt4_nano,cluster_2,513,0.006249999999999978,-0.23879366905304877,-0.004442345732680986,0.0035263170943989897
gpt4_nano,cluster_2,518,-0.006249999999999978,0.04506435818547416,0.016916184993600036,-0.003345115011097022
gpt4_nano,cluster_2,523,0.014583333333332948,2.2703026161512483,-0.02543378795518303,-0.022247899195900978
gpt4_nano,cluster_2,526,0.004166666666666985,-2.208546034069361,0.06149323325442002,0.015517498188406087
gpt4_nano,cluster_2,537,0.006249999999999978,-0.10741140418379302,-0.011731063005233078,0.003208310216350041
gpt4_nano,cluster_2,538,0.010416666666666963,-0.9344411706020814,0.024514521606258,0.0068160600559820095
gpt4_nano,cluster_2,545,-0.002083333333333104,0.9525662703657147,-0.020738906459844997,-0.007656788744291987
gpt4_nano,cluster_2,546,-0.012499999999999956,1.0450113756630657,-0.042587258659324,-0.005093922939514939
gpt4_nano,cluster_2,548,0.004166666666665986,-1.2350084253378242,0.01766390412784502,0.011464447607633987
gpt4_nano,cluster_3,346,-0.027083333333333015,-1.2211953245965077,0.022497469687464022,0.010497700505715857
gpt4_nano,cluster_3,347,-0.008333333333333082,-0.18054278603956675,0.011343615237003002,0.00021572996429408686
gpt4_nano,cluster_3,359,0.0,3.543761904098961,-0.049694508006154936,-0.03306147088012812
gpt4_nano,cluster_3,360,-0.002083333333332993,-1.688075049794179,0.024061000939195054,0.015684042091065997
gpt4_nano,cluster_3,365,-0.006249999999999978,-0.28839512079150964,0.0002635742972980637,0.003320680693018052
gpt4_nano,cluster_3,375,0.012500000000000067,0.6035395477429688,0.018940291935735987,-0.010198010046291062
gpt4_nano,cluster_3,397,0.00833333333333297,-2.3821462923538625,0.006755193517162028,0.026665841157935022
gpt4_nano,cluster_3,399,-0.020833333333333037,-2.999632223031913,0.08144418508073203,0.021421678421917
gpt4_nano,cluster_3,405,-0.004166666666666985,-0.22687066763906572,0.03382615560868296,-0.0029908681456579655
gpt4_nano,cluster_3,417,-0.004166666666666985,-1.3196852412895694,0.0026410543978280243,0.014956152082073015
gpt4_nano,cluster_3,420,-0.006249999999999867,0.17840197307336325,0.015923167990602005,-0.004735217684288973
gpt4_nano,cluster_3,427,-0.006249999999999978,-0.925835303996454,0.0045317775234220425,0.010046115626053953
gpt4_nano,cluster_3,440,0.025000000000000022,2.9317315607018983,-0.004710483943870969,-0.03341845421754397
gpt4_nano,cluster_3,441,0.004166666666665986,-0.2845829403911786,0.014509785179816048,0.0009018367745949885
gpt4_nano,cluster_3,456,0.0,1.0034572130368815,-0.002116041833682969,-0.011354327179815993
gpt4_nano,cluster_3,457,0.014583333333332948,-0.48520514398027004,0.017524903142180026,0.0027399094894070553
gpt4_nano,cluster_3,459,0.008333333333333082,0.9178252775814109,-0.018436756091272044,-0.007635168889904009
gpt4_nano,cluster_3,460,-0.002083333333333992,-3.1170633819282685,0.06340672947932302,0.02579795120927597
gpt4_nano,cluster_3,462,0.01666666666666705,0.8405638470763854,0.01952822069261706,-0.013061281664659918
gpt4_nano,cluster_3,464,-0.010416666666666963,-0.011808885431218386,-0.02937275166054698,0.0050332289401219255
gpt4_nano,cluster_3,470,-0.004166666666666985,1.4652488769761938,-0.007274240689633005,-0.015882196783115976
gpt4_nano,cluster_3,471,-0.004166666666666985,0.8453673905514876,0.01846837192095896,-0.012940681543260002
gpt4_nano,cluster_3,476,0.02499999999999991,0.15049256824280732,0.0046916121842609515,-0.002537681993542984
gpt4_nano,cluster_3,479,0.02291666666666692,-0.196508870560411,0.013454048483559022,5.0262075945051166e-05
gpt4_nano,cluster_3,495,-0.006249999999999978,-1.4868012138483735,0.021153584125600977,0.013820416807297953
gpt4_nano,cluster_3,498,-0.006249999999999978,-1.241772737054454,0.02153619442390109,0.010897982861652
gpt4_nano,cluster_3,505,-0.010416666666666963,-1.271998654357965,0.018964884995024023,0.01167917013500508
gpt4_nano,cluster_3,520,0.0,0.29117898480478743,-0.017856250963362075,-0.00042104632882900006
gpt4_nano,cluster_3,521,-0.012499999999999956,-0.8657180101070345,0.0037180983744560248,0.009480360388838927
gpt4_nano,cluster_3,534,0.002083333333333992,-0.17293522431041453,-0.005730192838915071,0.0029726097567739362
gpt4_nano,cluster_3,541,0.012499999999999956,0.8498391770136173,0.0003556996120699374,-0.009974073667170957
gpt4_nano,cluster_3,551,0.004166666666666985,2.3053429944069634,-0.04264130226993201,-0.019788784556425965
gpt4_nano,cluster_3,554,0.004166666666666985,-0.8113491629733929,-0.00291819140260996,0.009952105468458039
gpt4_nano,cluster_3,561,-0.006249999999999978,-1.2886859636439958,-0.011187594839943027,0.016899268715837024
gpt4_nano,cluster_3,566,-0.020833333333333037,0.6465183455985049,-0.01315499965876199,-0.005350214088856053
gpt4_nano,cluster_3,571,0.002083333333332993,1.0402360299861009,-0.023626064940134084,-0.008198409526481987
gpt4_nano,cluster_3,574,0.012499999999999956,-1.4627009235389004,0.003126347814797037,0.016543786138820904
gpt4_nano,cluster_3,577,0.01458333333333306,-5.188726235781257,0.11780827454144405,0.04090042699387397
gpt4_nano,cluster_3,587,-0.029166666666666008,-0.4446025875970072,0.03125826250606201,-2.268022904494682e-05
gpt4_nano,cluster_3,590,0.012499999999999956,2.040763564389259,0.05285343726867908,-0.03261781446265499
grok4.1_fast,cluster_0,529,-0.00833333333333297,0.5974113616228927,-0.012732590844425018,-0.004847700744862071
grok4.1_fast,cluster_0,540,0.008333333333333082,-1.7102173932275697,0.064494120359044,0.00920351619448101
grok4.1_fast,cluster_0,542,-0.010416666666666963,2.637734758739473,-0.004730520017757978,-0.029985152182333996
grok4.1_fast,cluster_0,547,-0.03125,3.5900444584888405,-0.08756615172302007,-0.027289493395200037
grok4.1_fast,cluster_0,570,0.012499999999999956,-2.1580158732262547,0.09106368349951399,0.009999571271053997
grok4.1_fast,cluster_0,579,0.004166666666666985,-1.6067596379097253,-0.011128111079200975,0.02060021428881309
grok4.1_fast,cluster_0,584,-0.018750000000000044,0.7076925657659245,-0.07903445983066704,0.00491599670450904
grok4.1_fast,cluster_0,592,0.002083333333333992,-0.358515184478037,0.09336722892516403,-0.011378527668615912
grok4.1_fast,cluster_0,594,-0.010416666666667074,-0.4104895779155271,0.04339260914114007,-0.0024430564478430394
grok4.1_fast,cluster_0,610,-0.00833333333333397,1.1984706182096367,-0.052103025362779,-0.00529831965198202
grok4.1_fast,cluster_0,615,-0.004166666666666985,0.34476983940754025,0.014405083952414022,-0.006423162118490033
grok4.1_fast,cluster_0,616,-0.010416666666666075,2.615225343713348,-0.01885506494829292,-0.027368451518607007
grok4.1_fast,cluster_0,628,0.014583333333333948,-2.887696626823349,0.05601326787223504,0.024354249334233025
grok4.1_fast,cluster_0,635,-0.010416666666666075,-0.08194651570678957,-0.01733503619627097,0.0038452153826249447
grok4.1_fast,cluster_0,640,0.020833333333333037,0.022558794655640924,0.033248239993326933,-0.005804559269871001
grok4.1_fast,cluster_0,641,-0.006250000000000089,2.337668353996385,-0.05904547458769205,-0.017431885032008987
grok4.1_fast,cluster_0,649,0.03958333333333297,0.6128045728464571,-0.02856511548429297,-0.0023885341024929563
grok4.1_fast,cluster_0,657,0.012499999999999956,-2.1751177396450068,0.05349462748489897,0.01646060238170799
grok4.1_fast,cluster_0,664,0.0,4.596356938323513,-0.19823362046860704,-0.020585227535673045
grok4.1_fast,cluster_0,686,-0.0583333333333339,9.937091131300448,-0.14933277944732004,-0.091043933290618
grok4.1_fast,cluster_0,714,0.008333333333333082,-3.4386155615340925,0.02904405817767408,0.03527650518828607
grok4.1_fast,cluster_0,718,0.002083333333332993,-2.058959438568447,0.028964857114681997,0.01919371726418495
grok4.1_fast,cluster_0,720,0.0,1.1642313530667003,-0.02193458470092502,-0.009926935002291026
grok4.1_fast,cluster_0,731,0.010416666666666963,0.9898830983981028,0.045434620280489946,-0.019121072861392974
grok4.1_fast,cluster_0,744,-0.010416666666666075,3.039966966601007,-0.03506462903102203,-0.029622176438506953
grok4.1_fast,cluster_0,752,0.00833333333333297,-2.836775537755315,0.14143812887803708,0.009522693127472004
grok4.1_fast,cluster_0,754,0.004166666666666985,-1.0297864735069204,0.013749143207258951,0.009722651656370984
grok4.1_fast,cluster_0,759,0.020833333333334036,-1.8147207020365599,0.019886785943597052,0.017857277199828103
grok4.1_fast,cluster_0,765,-0.004166666666665986,1.2144417440504185,0.013528024596268007,-0.016423157779966058
grok4.1_fast,cluster_0,777,0.002083333333332993,1.4470428922338527,0.0017963152103570579,-0.017181552944455003
grok4.1_fast,cluster_0,787,-0.006249999999999978,-1.004281156781584,0.006966807047607992,0.01055547898785103
grok4.1_fast,cluster_0,796,0.01458333333333306,0.8381700271087844,-0.03338368963153504,-0.0042147020443461525
grok4.1_fast,cluster_0,804,0.01666666666666705,-4.253158831293966,0.03612403678251597,0.04359951356800995
grok4.1_fast,cluster_0,805,-0.010416666666666963,3.7219206334075743,-0.093059324919608,-0.02791251990315402
grok4.1_fast,cluster_0,817,-0.002083333333332993,0.970570488859142,-0.06465788967163899,-0.0005470074247500012
grok4.1_fast,cluster_0,824,0.02916666666666612,-3.031601793015227,0.02907086992163499,0.030523542598237974
grok4.1_fast,cluster_0,828,0.010416666666667074,0.031035052363659332,0.03101982195231301,-0.0055320459362950825
grok4.1_fast,cluster_0,839,0.012499999999999956,-0.21091475214379685,0.09188758881910009,-0.012853926028172924
grok4.1_fast,cluster_0,865,-0.002083333333333992,0.43422505987754434,-0.03462642753261003,0.00070511222352998
grok4.1_fast,cluster_0,867,-0.002083333333332993,3.159192188506907,-0.10215589359565602,-0.019831259933305034
grok4.1_fast,cluster_1,458,-0.006249999999999978,1.282675545275918,0.008951187085101009,-0.01645641254240293
grok4.1_fast,cluster_1,484,0.004166666666666985,0.31067996870105574,0.014609548798338978,-0.00605952443456903
grok4.1_fast,cluster_1,522,0.010416666666666963,-0.44290771341003676,-0.0039407009266170245,0.005824040144219
grok4.1_fast,cluster_1,527,-0.00833333333333297,-1.438781286761273,0.014253999418463947,0.014410115109137034
grok4.1_fast,cluster_1,528,-0.029166666666666008,-1.0868298340102882,0.024250542982638068,0.008637924233014016
grok4.1_fast,cluster_1,533,0.0,1.7861906954647822,-0.027476053614025053,-0.01625954917808503
grok4.1_fast,cluster_1,535,0.00833333333333397,0.5815240645891819,-0.006085010576289074,-0.005770278990825051
grok4.1_fast,cluster_1,552,-0.025000000000000022,1.589191394808612,0.005133155421540914,-0.01939609217635807
grok4.1_fast,cluster_1,557,-0.002083333333333992,2.172150342134074,-0.04768478789528108,-0.017394289342350988
grok4.1_fast,cluster_1,558,0.0,-0.23023865203956717,0.0020798824859459275,0.002339470526136922
grok4.1_fast,cluster_1,559,-0.012499999999999956,0.7869644496442767,-0.001242475922163977,-0.008974172592155938
grok4.1_fast,cluster_1,562,0.0,-0.4633280648508169,0.009390796956529002,0.0038403612638390205
grok4.1_fast,cluster_1,563,-0.027083333333334014,0.8929111595466779,-0.012680035481195007,-0.00830395761451197
